TF	Annotation	x11	x12	x21	x22	estimate	ci1	ci2	pval	padj	log2r
MSX1	caPeak-haPeak	38	1058	1601	52615	1.18035935047651	0.827386032115838	1.63812475944212	0.321359294922192	0.571914179995115	0.239226142829559
MSX1	non-caPeak	1018	78	50062	4154	1.08296039774867	0.857582041438084	1.38457431170776	0.52822818824675	0.745780334463461	0.114980486698561
MSX2	caPeak	39	1008	2553	51713	0.783702256780142	0.552563097231563	1.08202780070693	0.159971879176652	0.397542057953918	-0.351622443421856
MSX2	caPeak-haPeak	33	1014	1606	52660	1.0670810567706	0.727911245022284	1.51477958830758	0.712281222164557	0.880110007349899	0.0936697691889605
MSX2	non-caPeak	975	72	50107	4159	1.12399698003011	0.882101379931763	1.45172858762862	0.378362349750176	0.62297863989152	0.168638159312009
MTF1	caPeak	137	2811	2451	49759	0.989436902728956	0.823434514566228	1.18085111468063	0.964285856326529	1	-0.0153203866267051
MTF1	caPeak-haPeak	86	2862	1552	50658	0.980810780575241	0.7774643368751	1.22347376495154	0.911221355704487	0.973333476983461	-0.0279532583984701
MTF1	non-caPeak	2725	223	48207	4003	1.01469880289232	0.881408924384891	1.17278849615296	0.886784830621559	0.965819619286931	0.0210515500117652
MXI1	caPeak	129	2857	2455	49732	0.914665869403914	0.757201625397707	1.09684910459906	0.349868185420385	0.594418906862185	-0.128683276725941
MXI1	caPeak-haPeak	104	2882	1529	50658	1.19557821073031	0.967165677835594	1.46459389728496	0.08515086416269	0.288602928917819	0.257708509423908
MXI1	non-caPeak	2753	233	48203	3984	0.976549399325476	0.8505191820055	1.12549495244351	0.723292072779434	0.887131713574776	-0.0342350693525744
MYB	caPeak	103	2527	2488	50124	0.821148511401764	0.664893182240628	1.00468883866984	0.0585150157470657	0.232662689477885	-0.284284926128326
MYB	caPeak-haPeak	85	2545	1548	51064	1.10171181759981	0.871792921450395	1.37652194471546	0.376446044304402	0.622439682873371	0.139746897510329
MYB	non-caPeak	2442	188	48576	4036	1.07924381663045	0.926678678994688	1.26293573567999	0.347171043251988	0.593532797430154	0.110020827112876
MYBL1	caPeak	19	464	2574	52265	0.831453235735926	0.495192516035447	1.31609636539042	0.515809221015229	0.73671009419566	-0.266292972047254
MYBL1	caPeak-haPeak	18	465	1623	53216	1.26923038423539	0.743645218723078	2.03502706117684	0.342885931705869	0.591637934625869	0.343953963605048
MYBL1	non-caPeak	446	37	50642	4197	0.998990271837592	0.712440300366261	1.43973953451222	1	1	-0.00145746575855606
MYBL2	caPeak	23	522	2570	52214	0.895181997476539	0.561369218112054	1.36107789472482	0.68384752510399	0.856165916869584	-0.159747071544989
MYBL2	caPeak-haPeak	14	531	1627	53157	0.861404548371953	0.466640021471122	1.46249623344588	0.702912901007483	0.874211002933676	-0.215237153596497
MYBL2	non-caPeak	508	37	50587	4197	1.13910662282095	0.813858078009077	1.63906114995114	0.516647317391036	0.73671009419566	0.187902792713867
MYC	caPeak	148	2942	2429	49545	1.02610848657575	0.859688943063584	1.21711099038939	0.758920834169966	0.906129329216754	0.037183269707911
MYC	caPeak-haPeak	107	2983	1525	50449	1.18661930545211	0.962796875971301	1.44974196520998	0.101082409513972	0.316804163464966	0.246857159723669
MYC	non-caPeak	2835	255	48020	3954	0.915466638735706	0.801621741867033	1.04895712097812	0.197161279082068	0.449689766673485	-0.12742078233009
MYCN	caPeak	124	2330	2458	50216	1.08721099498672	0.896090909969448	1.30923970069112	0.378793042073598	0.62297863989152	0.120631951295762
MYCN	caPeak-haPeak	82	2372	1555	51119	1.13644854336566	0.895342567102056	1.42550117989581	0.273046401692949	0.524479444601073	0.184532362631947
MYCN	non-caPeak	2248	206	48661	4013	0.899969565631186	0.776979515071468	1.04683770325558	0.161882047096204	0.401500342095522	-0.152051880395455
MZF1	caPeak	152	2878	2433	49664	1.07811616124281	0.905183581061727	1.27631979464198	0.37664142972668	0.622439682873371	0.108512629129763
MZF1	caPeak-haPeak	102	2928	1534	50563	1.14824650106195	0.927098106043192	1.40898670461426	0.18606826285459	0.433291828885163	0.199432387383576
MZF1	non-caPeak	2776	254	48130	3967	0.900832084449765	0.788549568672491	1.03256798922613	0.122095064428226	0.345948540053391	-0.150669882864149
NFAT5	caPeak	120	3018	2470	49558	0.797753506331704	0.656161353794361	0.962252346298607	0.0167859885446095	0.11349714081939	-0.325985050353324
NFAT5	caPeak-haPeak	108	3030	1527	50501	1.17880051763139	0.957369870970188	1.43883959029379	0.104012125076515	0.321448145248069	0.23731959908666
NFAT5	non-caPeak	2910	228	48031	3997	1.06211730537971	0.924125314154686	1.22546094438895	0.406968055394136	0.647008978563825	0.0869431131699603
NFATC1	caPeak	94	2493	2498	50142	0.756841157294759	0.606938187055435	0.934076290715799	0.00873606201893387	0.0799807730523096	-0.401937549800787
NFATC1	caPeak-haPeak	88	2499	1547	51093	1.16301651048637	0.923845885644525	1.44823274507755	0.171873920864455	0.416143737135724	0.2178715778324
NFATC1	non-caPeak	2405	182	48595	4045	1.09995340674347	0.942326066491537	1.29032613083732	0.240243031341779	0.493230549709993	0.137442413491931
NFATC2	caPeak	101	2407	2489	50230	0.846798069522766	0.684169337149563	1.0381616376526	0.110734227491302	0.333219620333441	-0.239910114503961
NFATC2	caPeak-haPeak	77	2431	1559	51160	1.03942961763571	0.812869583987144	1.31228444901808	0.717694138185312	0.883519955695781	0.0557920730345488
NFATC2	non-caPeak	2330	178	48671	4048	1.08870179501694	0.931092509602433	1.27945888002928	0.299302815676881	0.551412656267782	0.122608841322758
NFATC3	caPeak	101	2706	2490	49891	0.747831820037028	0.604486356256592	0.916403305650378	0.00389533247364023	0.047601677567787	-0.419214236110443
NFATC3	caPeak-haPeak	98	2709	1536	50845	1.19749069830605	0.962639641008396	1.47525848941228	0.0970435885197452	0.311821409990846	0.260014449648432
NFATC3	non-caPeak	2608	199	48355	4026	1.0911646380876	0.94079578205182	1.27127459539852	0.258706927783689	0.513167946243446	0.125868796100176
NFATC4	caPeak	105	2679	2487	49937	0.786963056778758	0.638663912856593	0.960918247551564	0.0167764336661065	0.11349714081939	-0.345632183491409
NFATC4	caPeak-haPeak	101	2683	1533	50891	1.24967508820397	1.00768841987037	1.53536582048588	0.038551353330972	0.18672873686129	0.321553047232798
NFATC4	non-caPeak	2578	206	48404	4020	1.03934813644571	0.898054026744922	1.20806883605585	0.634411094183257	0.827590310637484	0.0556789753178115
NFE2	caPeak	95	2396	2495	50219	0.798045735368237	0.640597567595095	0.984093085276237	0.0328501568693985	0.172269326574956	-0.325456666361773
NFE2	caPeak-haPeak	89	2402	1548	51166	1.22468748058483	0.973931250116328	1.52349134844606	0.0697128732926496	0.258656120406154	0.292413644956208
NFE2	non-caPeak	2307	184	48671	4043	1.0415107745291	0.892706055165234	1.22103089471106	0.643534612218267	0.829414639484501	0.0586777642746637
NFE2L1	caPeak	137	3821	2443	48684	0.714517449650864	0.595231925067461	0.851799624647776	0.000107979525287301	0.00495961129940294	-0.484958850231962
NFE2L1	caPeak-haPeak	136	3822	1493	49634	1.18294882639192	0.982037871503836	1.41543064375039	0.0713236846144099	0.26012330223189	0.242387664964729
NFE2L1	non-caPeak	3685	273	47191	3936	1.12585056042047	0.990877451144971	1.28324730073751	0.071591875755641	0.26012330223189	0.171015344249225
NFE2L2	caPeak	159	4028	2424	48447	0.788961483712472	0.665572373499684	0.929783174621955	0.00384044864470863	0.047601677567787	-0.34197322381638
NFE2L2	caPeak-haPeak	135	4052	1494	49377	1.10110107084387	0.913704705917137	1.31807886655807	0.296370007572281	0.54904707939677	0.138946900975684
NFE2L2	non-caPeak	3893	294	46953	3918	1.10495862833672	0.976617805948802	1.25378622176466	0.115733443958354	0.34181141319851	0.143992353498318
NFIA	caPeak	111	2253	2480	50402	1.00128537454837	0.816521961910924	1.21741754040307	0.960369878839923	1	0.00185321270538833
NFIA	caPeak-haPeak	89	2275	1550	51332	1.29557423202156	1.03010099244856	1.61207627650926	0.0218302599074575	0.133089123791428	0.37359167943252
NFIA	non-caPeak	2164	200	48852	4030	0.892603637447571	0.768992690133167	1.04064697800806	0.133078128216826	0.3589820785145	-0.163908409161497
NFIB	caPeak	364	7294	2185	44571	1.01797471002505	0.906053592957614	1.14121284504235	0.748359842025682	0.900724969640175	0.0257017203775952
NFIB	caPeak-haPeak	268	7390	1324	45432	1.24439071393263	1.0847081801423	1.42349089063606	0.00164517795160042	0.0286908777490718	0.315439534143302
NFIB	non-caPeak	7026	632	43247	3509	0.902004434263458	0.825392693699239	0.98694382212625	0.0241135739203175	0.14275235760828	-0.148793569085003
NFIC	caPeak	158	3438	2427	49099	0.929721051206695	0.783555674727702	1.09672284867168	0.414468681158279	0.654778440414782	-0.105130172653212
NFIC	caPeak-haPeak	138	3458	1494	50032	1.3364318347305	1.11056407303012	1.59778861536369	0.00188462232688845	0.0311897562206411	0.418386254188394
NFIC	non-caPeak	3300	296	47605	3921	0.918235312284708	0.811288930623782	1.04233746743032	0.17305066793203	0.416143737135724	-0.123064180503787
NFIL3	caPeak	40	1191	2553	51518	0.677720886027254	0.480474855424485	0.931168527479341	0.0139481863386746	0.105517449018015	-0.561236861721129
NFIL3	caPeak-haPeak	52	1179	1587	52484	1.45857807788287	1.07805379381832	1.93563075814191	0.0132917321445068	0.102338654430538	0.544562615964912
NFIL3	non-caPeak	1139	92	49931	4140	1.02651661666541	0.827376868791951	1.28676347285799	0.870756841646378	0.957715518500313	0.0377569811598623
NFIX	caPeak	100	2137	2491	50521	0.949059821782747	0.765618467140355	1.16522510009159	0.646135756450746	0.829414639484501	-0.0754290678419844
NFIX	caPeak-haPeak	83	2154	1556	51456	1.2742544789524	1.00497348259378	1.59706728676716	0.0413970972661746	0.192800466987918	0.349653424266295
NFIX	non-caPeak	2054	183	48965	4047	0.927652220365138	0.794279924041086	1.08874143651904	0.350365922960666	0.594506253991857	-0.108344058925358
NFKB1	caPeak	100	2193	2485	50388	0.924616362499817	0.746001330937959	1.13508384458672	0.479940353381815	0.706184776677196	-0.113073201393685
NFKB1	caPeak-haPeak	67	2226	1567	51306	0.985482449397579	0.757059803039281	1.26392090903891	1	1	-0.0210979165587756
NFKB1	non-caPeak	2126	167	48821	4052	1.05659978612418	0.899148585363802	1.2484209341312	0.520962258788427	0.739000776044926	0.0794290229741245
NFKB2	caPeak	109	2287	2476	50263	0.967515938176349	0.787615995460803	1.17821041149077	0.804790293850232	0.927318919903555	-0.0476426674922418
NFKB2	caPeak-haPeak	76	2320	1558	51181	1.0761019689107	0.840125349218951	1.36079983645345	0.537645505309425	0.753042915953894	0.10581479078643
NFKB2	non-caPeak	2211	185	48705	4034	0.989872194696808	0.848519498131724	1.16036097533994	0.875171014394813	0.958657723004844	-0.0146858282605562
NFYA	caPeak	139	3095	2423	48878	0.905966116361878	0.755134493657948	1.07967015557212	0.284094839932588	0.533404218366122	-0.142471001206155
NFYA	caPeak-haPeak	97	3137	1525	49776	1.00927056151828	0.810805319559828	1.24405057627383	0.914992265581358	0.973458225043425	0.0133129786423392
NFYA	non-caPeak	2998	236	47353	3948	1.05913427602588	0.923535267094325	1.21914363926833	0.433330401909473	0.671939575487099	0.0828855044165153
NFYB	caPeak	213	4042	2342	47845	1.07657368031628	0.927828582323558	1.24393956493102	0.308210599295816	0.558553086070785	0.106447060414878
NFYB	caPeak-haPeak	118	4137	1502	48685	0.924528157588282	0.757907914209187	1.11890216702789	0.452064083315515	0.689747261141198	-0.113210835620937
NFYB	non-caPeak	3924	331	46343	3844	0.983330861335337	0.874396998716776	1.10866531245075	0.764216087016307	0.908871274915822	-0.024251173036915
NFYC	caPeak	134	3109	2428	48922	0.868430382004531	0.721559793280994	1.03794210573712	0.123288660214347	0.346456741361836	-0.203517895419185
NFYC	caPeak-haPeak	105	3138	1522	49828	1.09543040760081	0.887244879367104	1.34042697453377	0.365401935359229	0.609919019922924	0.131497833211437
NFYC	non-caPeak	3004	239	47400	3950	1.04742244826003	0.914019474722055	1.20470755056945	0.518257656906381	0.73671009419566	0.0668434299365387
NKX2-3	caPeak	146	2982	2439	49587	0.995408351077679	0.833088282206992	1.18185938610529	1	1	-0.00663960418766601
NKX2-3	caPeak-haPeak	124	3004	1507	50519	1.3837489416487	1.13854820719194	1.6693411393687	0.0010805787263989	0.0228465216438625	0.468582213571412
NKX2-3	non-caPeak	2858	270	48080	3946	0.868753030162569	0.763224670826959	0.992019617857896	0.0345201970707231	0.176849624993089	-0.202981990114488
NKX2-5	caPeak	110	2332	2478	50314	0.957748816438911	0.780439658620714	1.16529041179706	0.695378701230398	0.867270065579485	-0.0622807570821318
NKX2-5	caPeak-haPeak	101	2341	1539	51253	1.4367884607776	1.15801330993062	1.76615505401901	0.000955664864050636	0.0215753491341601	0.522847668578539
NKX2-5	non-caPeak	2231	211	48775	4017	0.870814607850756	0.752933406097295	1.01132648211223	0.0617328925489847	0.240433370980256	-0.199562486055455
NKX3-1	caPeak	111	2177	2477	50457	1.03863837597768	0.846809444475057	1.26301340260263	0.686125208994801	0.858139698010399	0.0546934367292316
NKX3-1	caPeak-haPeak	90	2198	1548	51386	1.35919762312537	1.08183727017632	1.6895947647928	0.00676605335334108	0.0704092427082056	0.442755234747602
NKX3-1	non-caPeak	2087	201	48909	4025	0.854486217630852	0.736240415987313	0.996082419500402	0.0404351236123088	0.191495483272821	-0.226870872636009
NKX3-2	caPeak	99	1842	2491	50811	1.09627784353396	0.882851050274333	1.34833441494688	0.381573105113997	0.625160364098209	0.132613485058372
NKX3-2	caPeak-haPeak	77	1864	1561	51741	1.36920991395219	1.06969432274263	1.73073656350814	0.0114832391819113	0.0921426180138904	0.453343643529535
NKX3-2	non-caPeak	1765	176	49250	4052	0.825082184188097	0.703817877325156	0.972096398118831	0.0188818302215233	0.122276395344489	-0.277390265449688
NPAS2	caPeak	101	1896	2487	50747	1.08694139211495	0.877276228571692	1.33412122439828	0.41838779776755	0.655965434714194	0.120274152338874
NPAS2	caPeak-haPeak	70	1927	1568	51666	1.19694194077982	0.924267542327905	1.52837055354599	0.157649959126674	0.394048475838385	0.259353174185769
NPAS2	non-caPeak	1826	171	49179	4055	0.880482905199494	0.749772253794109	1.03939619658392	0.122562170200854	0.345948540053391	-0.183633100851694
NR1D1	caPeak	148	2996	2435	49570	1.00563394997731	0.842611812181227	1.19274495073576	0.93074192954307	0.98440392592264	0.00810526075523092
NR1D1	caPeak-haPeak	122	3022	1513	50492	1.34723679265731	1.10694901199927	1.62741606441833	0.0028409239711236	0.0411316383645287	0.430003443650134
NR1D1	non-caPeak	2874	270	48057	3948	0.874479972872677	0.768261600438699	0.998515108170668	0.0449694309631546	0.201681084319602	-0.1935027506125
NR1D2	caPeak	118	2400	2470	50230	0.999868029016429	0.820387818203626	1.20889269626642	1	1	-0.000190406447878086
NR1D2	caPeak-haPeak	88	2430	1548	51152	1.19664708693116	0.95047280706826	1.49016453674437	0.117325971699878	0.342231832785038	0.258997737907889
NR1D2	non-caPeak	2312	206	48682	4018	0.926297420129162	0.799897092017042	1.07734231486214	0.300186405635587	0.55165380494207	-0.110452599402476
NR1H4	caPeak	85	1783	2507	50905	0.967996488461251	0.766501858998656	1.20853668695149	0.823775155546427	0.939233683702274	-0.0469262809502275
NR1H4	caPeak-haPeak	61	1807	1575	51837	1.11103806762994	0.842151485386687	1.44188493426785	0.404893450685513	0.646949162127755	0.151908248806261
NR1H4	non-caPeak	1722	146	49330	4082	0.975979330609696	0.821219443270629	1.16718917970093	0.756708649418052	0.906057024902341	-0.0350775003191288
NR2C1	caPeak	164	3379	2423	49161	0.984743168959907	0.832338996251365	1.15860693714199	0.901937753313748	0.969637681528581	-0.0221805908082346
NR2C1	caPeak-haPeak	134	3409	1501	50083	1.31154934327267	1.08708451128261	1.57167511992613	0.00409665440924844	0.0493602734439971	0.391272085876366
NR2C1	non-caPeak	3245	298	47660	3924	0.896571796086645	0.792334694749018	1.01736355532171	0.0834808870154702	0.286589024496408	-0.157508978373981
NR2C2	caPeak	266	5809	2262	45613	0.923357565944452	0.807761137890026	1.05208934899642	0.245932448941361	0.499362838399226	-0.11503866183752
NR2C2	caPeak-haPeak	213	5862	1388	46487	1.21695129548676	1.04581244754738	1.41053916042322	0.0101587994959939	0.0878338648663403	0.283271430035393
NR2C2	non-caPeak	5596	479	44225	3650	0.964195627037039	0.872737854664532	1.06704475484794	0.473209058610184	0.703331313791878	-0.0526022082628068
NR2F1	caPeak	146	3210	2438	49369	0.921015380116681	0.771064554996297	1.09319487141741	0.375906487126057	0.622439682873371	-0.118702846678465
NR2F1	caPeak-haPeak	139	3217	1495	50312	1.45407570345348	1.2087440791534	1.73789476386193	7.73758508231055e-05	0.00396402435755295	0.540102382155575
NR2F1	non-caPeak	3071	285	47874	3933	0.885254523377503	0.780260839085526	1.0073153222604	0.060453552690171	0.238944012413376	-0.175835784525767
NR2F2	caPeak	113	2573	2478	50057	0.887156036830169	0.725100989159982	1.07632938537607	0.24205462675124	0.494504237473392	-0.172740220617001
NR2F2	caPeak-haPeak	87	2599	1550	50985	1.10107360594226	0.87366060630775	1.37242473699534	0.381571169942127	0.625160364098209	0.138910915204197
NR2F2	non-caPeak	2486	200	48507	4028	1.03218248326186	0.889996056443332	1.20246663007697	0.709871648525811	0.877947108483176	0.0456980525669242
NR2F6	caPeak	110	2655	2478	49934	0.834868285774993	0.680665573712817	1.01519433369344	0.0717737537876251	0.26012330223189	-0.260379488256492
NR2F6	caPeak-haPeak	99	2666	1541	50871	1.22585884288783	0.986449621157028	1.50892079446872	0.0577300635331573	0.23201737652918	0.293792862886627
NR2F6	non-caPeak	2556	209	48393	4019	1.01566396385046	0.878384245309172	1.17945062845983	0.883333076631169	0.96398568456002	0.0224231601059465
NR3C1	caPeak	50	1241	2541	51472	0.816136625457716	0.600721807854369	1.08627992023146	0.182118484553249	0.427833900220331	-0.293117407922371
NR3C1	caPeak-haPeak	40	1251	1600	52413	1.04744107340336	0.741721116864276	1.4410564143987	0.739836638233157	0.896225873340681	0.0668690835427469
NR3C1	non-caPeak	1201	90	49872	4141	1.10802900553257	0.891555861879213	1.39175085878902	0.396347763037688	0.639760789986874	0.147995648165323
NR3C2	caPeak	56	1362	2536	51344	0.832433906571963	0.623580397102993	1.09124245065777	0.202683532695992	0.456745149092139	-0.264592364981132
NR3C2	caPeak-haPeak	43	1375	1597	52283	1.02381983088758	0.734502026003269	1.39305070755573	0.873814673507012	0.957959790215095	0.0339618560073627
NR3C2	non-caPeak	1319	99	49747	4133	1.10690515904079	0.899501991946922	1.37529261188503	0.362293057299469	0.606249186335292	0.146531615576479
NR4A1	caPeak	135	3071	2451	49504	0.887866803919809	0.738193513747039	1.06052305897819	0.196581178214259	0.449271903485122	-0.171584832430758
NR4A1	caPeak-haPeak	95	3111	1541	50414	0.999015255206987	0.800815849098138	1.23379820701674	1	1	-0.00142138639576643
NR4A1	non-caPeak	2976	230	47963	3992	1.07694168501585	0.937645501113727	1.24167596634307	0.304562823099373	0.556485158255644	0.106940131946944
NR4A2	caPeak	128	2916	2457	49690	0.887735331287819	0.734454680477874	1.0651575668098	0.216413418006354	0.469483180430722	-0.171798478169034
NR4A2	caPeak-haPeak	101	2943	1533	50614	1.13307416851159	0.91394508986432	1.39168526735535	0.226279414170296	0.481476325359161	0.180242299853674
NR4A2	non-caPeak	2815	229	48157	3990	1.01848927938579	0.886259030003624	1.17496078735466	0.833233632397418	0.947794362385449	0.0264307945813126
NR5A2	caPeak	206	4553	2365	47805	0.914550037089676	0.786764163518942	1.05853193085221	0.236173582125001	0.489814288582957	-0.12886598966317
NR5A2	caPeak-haPeak	170	4589	1459	48711	1.23680278025958	1.04589694820821	1.45510955795548	0.0121965464009207	0.0967011893215852	0.30661546747226
NR5A2	non-caPeak	4383	376	46346	3824	0.961803580178082	0.860877156640522	1.07695093031269	0.493333611128294	0.715038487511303	-0.0561857984350772
NR6A1	caPeak	124	2483	2464	50166	1.01675095154289	0.838227852235851	1.22395603816528	0.849363073521767	0.952316173342588	0.0239663409702609
NR6A1	caPeak-haPeak	95	2512	1545	51085	1.25045032733346	1.00168744847436	1.54547806255081	0.04412319311597	0.199227434679566	0.322447749295757
NR6A1	non-caPeak	2388	219	48621	4009	0.899110421180323	0.779505523059543	1.04115381483841	0.141166231750522	0.367971469063983	-0.153429788595174
NRF1	caPeak	229	5003	2172	43484	0.916365058392509	0.793714685813605	1.05400172135634	0.228321664410275	0.482737233324581	-0.126005646114833
NRF1	caPeak-haPeak	121	5111	1422	44234	0.736442074622785	0.605158908334674	0.889313769249938	0.0010364992168921	0.0228465216438625	-0.441356041372253
NRF1	non-caPeak	4882	350	42062	3594	1.19183548007612	1.06324345712184	1.33920933266581	0.00222775609179496	0.0349102484031869	0.253185101186411
NRL	caPeak	135	2942	2453	49670	0.929151935184723	0.772426920214013	1.11000910970815	0.455495180629544	0.692416215809247	-0.10601356909208
NRL	caPeak-haPeak	139	2938	1498	50625	1.59885250570172	1.32871405908072	1.91153557151274	1.00259504207535e-06	0.000111288049670364	0.677036856199544
NRL	non-caPeak	2803	274	48172	3951	0.839047644651344	0.737622015895432	0.957372511904822	0.00882670693595308	0.0799807730523096	-0.253175359608911
ONECUT1	caPeak	49	907	2544	51815	1.10032590186802	0.805741924911776	1.4719195993759	0.487670073270001	0.70991971321928	0.137930894087977
ONECUT1	caPeak-haPeak	36	920	1605	52754	1.28615161444736	0.89180691285628	1.80157804738826	0.148154790655383	0.37805015546546	0.36306072082949
ONECUT1	non-caPeak	871	85	50210	4149	0.846747982067648	0.675435627508773	1.07331018817657	0.157678556773167	0.394048475838385	-0.239995451330867
ONECUT2	caPeak	30	550	2563	52182	1.11052584107759	0.740500654727791	1.6078465664677	0.553143266954444	0.766687649930613	0.151242963673486
ONECUT2	caPeak-haPeak	24	556	1617	53128	1.41820863560007	0.898244083247225	2.14008453036219	0.107637149830131	0.328083944104654	0.504069786036036
ONECUT2	non-caPeak	526	54	50565	4180	0.805231126717353	0.60653131548721	1.08826157907644	0.135328217834523	0.361377167374948	-0.312525153262969
OSR1	caPeak	93	2024	2499	50633	0.930978265124005	0.745042889886379	1.15126925776565	0.564067131035198	0.775153424336603	-0.103180608267463
OSR1	caPeak-haPeak	68	2049	1572	51560	1.08847376151928	0.83760338233951	1.39403367166573	0.472982836333583	0.703331313791878	0.122306630693542
OSR1	non-caPeak	1956	161	49061	4071	1.00810936100096	0.855158365461657	1.1951353067336	0.966760655106394	1	0.011652152742244
OSR2	caPeak	261	5634	2303	46546	0.936285257131982	0.818217032731486	1.06796199104231	0.343962195004357	0.592700703422774	-0.0949799535918053
OSR2	caPeak-haPeak	197	5698	1426	47423	1.14975588546876	0.983052416073657	1.33894475145291	0.0736237559600448	0.263620545534354	0.201327582727506
OSR2	non-caPeak	5437	458	45120	3729	0.981107437416097	0.886419129021324	1.08781839283272	0.716469559849312	0.883035216906422	-0.0275169656391839
OTX2	caPeak	68	1484	2523	51208	0.930026918284371	0.715963633818837	1.19057080861088	0.62581434356702	0.82359138394445	-0.104655621340504
OTX2	caPeak-haPeak	53	1499	1587	52144	1.16171598618322	0.862175958908889	1.53569245588035	0.287607450511634	0.537674198980347	0.216257404880342
OTX2	non-caPeak	1431	121	49621	4110	0.979556333548645	0.810802732231168	1.19252021719421	0.808731935066178	0.930251241371459	-0.0297996317010126
OVOL1	caPeak	23	476	2570	52248	0.98233032225249	0.615494872693693	1.49513285495074	1	1	-0.0257198624628997
OVOL1	caPeak-haPeak	16	483	1625	53193	1.0843431508717	0.61333799012395	1.78461213310602	0.690840228657501	0.862417230151632	0.116821383738851
OVOL1	non-caPeak	460	39	50623	4195	0.9774076964957	0.702898456780652	1.39474944392207	0.865634152626814	0.957715518500313	-0.032967629905332
PAX6	caPeak	51	1199	2540	51518	0.862731292107733	0.636847599370447	1.14557344043216	0.342901265413792	0.591637934625869	-0.213016810000581
PAX6	caPeak-haPeak	47	1203	1593	52465	1.28671775922579	0.936212797330658	1.73037915001644	0.108053304237472	0.328600459461902	0.363695633962521
PAX6	non-caPeak	1152	98	49925	4133	0.973131832147851	0.789173653866053	1.21156521339332	0.787803398623183	0.918927587985543	-0.0392928318106811
PBX1	caPeak	57	1352	2535	51344	0.853903498382253	0.641314799765615	1.11696719182365	0.277430416604943	0.525657631461998	-0.227855058146971
PBX1	caPeak-haPeak	48	1361	1591	52288	1.15907968870406	0.846731631675999	1.55315069806754	0.301479484164228	0.552366812801585	0.212979757497102
PBX1	non-caPeak	1304	105	49753	4126	1.02990769744149	0.841413641003766	1.27196500601376	0.839037363713217	0.951957213344127	0.0425150457478216
PBX2	caPeak	52	1529	2539	51163	0.685301628320908	0.508022003379675	0.906401384094997	0.00649299389626934	0.068640221189133	-0.545188979947529
PBX2	caPeak-haPeak	60	1521	1575	52127	1.30557337129489	0.986573291319722	1.69924840628461	0.049975865196574	0.216833395576015	0.384683537259215
PBX2	non-caPeak	1469	112	49588	4114	1.08816099898739	0.894919832748169	1.33424871932385	0.414526215859873	0.654778440414782	0.121892026493497
PBX3	caPeak	266	5801	2304	46315	0.921746539360458	0.806442648732182	1.05018207970246	0.233839270470642	0.487758614379945	-0.117558000066103
PBX3	caPeak-haPeak	227	5840	1397	47222	1.31388632072636	1.13386278838006	1.51700795311548	0.000258772465679121	0.00931580876444835	0.393840457076467
PBX3	non-caPeak	5574	493	44918	3701	0.931562200629117	0.844255710719659	1.02960545460744	0.159346044652393	0.397145341733137	-0.102275993414238
PHOX2A	caPeak	27	756	2566	51964	0.723245107175906	0.472480239206124	1.06341769660037	0.105346975429767	0.324069679613049	-0.467443436672941
PHOX2A	caPeak-haPeak	29	754	1612	52918	1.26258992689364	0.836945475405946	1.8356809703078	0.241461712044729	0.494050691925621	0.336386146251105
PHOX2A	non-caPeak	727	56	50352	4178	1.07720620153982	0.81848548867607	1.44290732391432	0.635912263027342	0.827991333677829	0.107294440656823
PITX1	caPeak	53	1340	2537	51361	0.800721886825678	0.594916921899642	1.05718397421613	0.123057069548729	0.346456741361836	-0.320626853712785
PITX1	caPeak-haPeak	42	1351	1598	52300	1.01746634722911	0.726944898381305	1.3892459506207	0.87293634723393	0.957959790215095	0.0249810780408292
PITX1	non-caPeak	1298	95	49763	4135	1.13533399090167	0.918858313411623	1.41687804043443	0.261150101886973	0.514829101863649	0.183116769882769
PITX2	caPeak	55	1273	2536	51426	0.876127254916064	0.654329982305171	1.15162630429716	0.392422423854295	0.63435275312369	-0.190787662614873
PITX2	caPeak-haPeak	47	1281	1593	52369	1.20616038637889	0.877861211308855	1.6214819566346	0.218574400430443	0.471102105782121	0.270421759019583
PITX2	non-caPeak	1226	102	49833	4129	0.995905481863029	0.811048597003928	1.23417602507205	0.958323526244867	1	-0.00591926757197748
PITX3	caPeak	53	1248	2540	51460	0.860392310042761	0.638981135214235	1.13649005648842	0.319290197080707	0.57009992293767	-0.216933464492674
PITX3	caPeak-haPeak	39	1262	1601	52399	1.0114337192675	0.713021977695956	1.39673987217526	0.93399591251309	0.986584104256492	0.0164017810754698
PITX3	non-caPeak	1209	92	49859	4141	1.09144459996017	0.880146166497183	1.36758292908541	0.459964916552447	0.695429363050918	0.126238903218177
PKNOX1	caPeak	204	4612	2374	47715	0.88901175872327	0.764338643391836	1.0295812279976	0.116682330111196	0.342231832785038	-0.169725593560598
PKNOX1	caPeak-haPeak	189	4627	1438	48651	1.38194399004616	1.17763650389462	1.61448785404611	7.29826081734808e-05	0.00388851336348306	0.466699144727525
PKNOX1	non-caPeak	4423	393	46277	3812	0.927049704880173	0.831519078563221	1.03579917918138	0.173291353493702	0.416143737135724	-0.109281402140421
PKNOX2	caPeak	162	3072	2423	49495	1.07724461848752	0.909321862388436	1.26899061881363	0.367865889656561	0.613241519301407	0.107345891299764
