Tissue	Database	TF	OddsRatio	AdjustedPvalue
PPC	JASPAR	GMEB2	0.169854084911024	2.27851148732237e-07
PPC	JASPAR	GRHL1	1.15377033831464	0.216189408703486
PPC	JASPAR	GRHL2	1.09044632885438	0.272799806339878
PPC	JASPAR	GSC	0.515260504942567	1.48392213601526e-06
PPC	JASPAR	GSC2	0.448949151899987	5.09917492899169e-08
PPC	JASPAR	GSX1	1.7603625078023	2.16757769503266e-08
PPC	JASPAR	GSX2	1.64499394529775	1.15962759809547e-06
PPC	JASPAR	Hand1Tcf3	0.486951390318096	7.1310018031641e-16
PPC	JASPAR	HAND2	0.43515968457257	4.02001212179962e-21
PPC	JASPAR	HES1	0.0683921719871463	3.89955344465728e-126
PPC	JASPAR	HES2	0.0931067646984979	1.15584125208131e-78
PPC	JASPAR	HES5	0.197143399089642	4.0435100716428e-33
PPC	JASPAR	HES6	0.244870607217621	5.57823306504493e-29
PPC	JASPAR	HES7	0.133476469717871	9.05921309393429e-44
PPC	JASPAR	HESX1	2.00256271202852	9.95467163615492e-12
PPC	JASPAR	HEY1	0.108034847618854	6.91654059379782e-56
PPC	JASPAR	HEY2	0.145143904414168	2.00714501374633e-55
PPC	JASPAR	Hic1	0.360746416440702	8.00689128892329e-25
PPC	JASPAR	HIC2	0.251920952565132	1.22033378500544e-48
PPC	JASPAR	HIF1A	0.176084360169926	5.62562165260068e-35
PPC	JASPAR	HINFP	0.0423563740804899	3.29607230113385e-176
PPC	JASPAR	HLF	0.889162838096437	0.392676494712413
PPC	JASPAR	HLTF	1.2111975820457	0.123563266082884
PPC	JASPAR	HMBOX1	1.34750253385121	0.00856123083746654
PPC	JASPAR	Hmx1	2.14890100312673	9.51368232484815e-17
PPC	JASPAR	Hmx2	2.47945723542266	9.11535129206445e-26
PPC	JASPAR	Hmx3	2.36464380583377	1.71461475598272e-22
PPC	JASPAR	HNF1A	5.59388400496161	2.27116118765875e-228
PPC	JASPAR	HNF1B	5.90988421522703	8.82121011119414e-238
PPC	JASPAR	HNF4A	0.845623842707525	0.0238451778714027
PPC	JASPAR	HNF4Avar.2	1.04996807895016	0.506472544414972
PPC	JASPAR	HNF4G	0.843033486023967	0.0206074884998903
PPC	JASPAR	HOXA1	2.14044076774237	3.42030120029426e-08
PPC	JASPAR	HOXA10	1.74227736310437	1.58470391332999e-10
PPC	JASPAR	Hoxa11	1.5120883968679	0.000977436905915848
PPC	JASPAR	HOXA13	1.27327054105778	0.0101034246048183
PPC	JASPAR	HOXA2	1.68052090928023	0.000122302507945091
PPC	JASPAR	HOXA4	2.753817795843	1.61804099923759e-33
PPC	JASPAR	HOXA5	1.13512011812318	0.340362881521486
PPC	JASPAR	HOXA6	1.84473106012788	2.0259928910019e-09
PPC	JASPAR	HOXA7	1.04110009099323	0.733680188725451
PPC	JASPAR	HOXA9	0.679078102580711	0.11074363004311
PPC	JASPAR	HOXB13	1.40414314887192	8.20258640165376e-05
PPC	JASPAR	HOXB2	1.02202598029567	0.845227426022021
PPC	JASPAR	HOXB3	2.83694954232489	7.81242795585214e-41
PPC	JASPAR	HOXB4	3.32790657549462	1.05580198947611e-50
PPC	JASPAR	HOXB5	1.51752151558767	0.00369017933615527
PPC	JASPAR	HOXB6	1.71064556185552	2.65393873787962e-07
PPC	JASPAR	HOXB7	1.59076166377959	1.41569719133363e-05
PPC	JASPAR	HOXB8	1.32543009074485	0.0105870181670153
PPC	JASPAR	HOXB9	1.47451673163412	0.00288748210096537
PPC	JASPAR	HOXC10	1.6723952988773	1.01645891104988e-05
PPC	JASPAR	HOXC11	1.55845746886884	0.00026795500206681
PPC	JASPAR	HOXC12	1.46823903478342	0.00195838093540235
PPC	JASPAR	HOXC13	0.966275178881772	0.862860196371513
PPC	JASPAR	HOXC4	3.34108769123285	4.76583029295426e-52
PPC	JASPAR	HOXC8	2.145296794518	1.36002347988264e-07
PPC	JASPAR	HOXC9	1.51220606350531	0.0012827530063037
PPC	JASPAR	HOXD10	1.16270861519218	0.233320272357189
PPC	JASPAR	HOXD11	1.62154207635006	6.48839009791508e-05
PPC	JASPAR	HOXD12	1.37028057121689	0.0189887186342695
PPC	JASPAR	HOXD13	0.929341375639097	0.528366599734753
PPC	JASPAR	HOXD3	1.42546657607349	0.00138884674575556
PPC	JASPAR	HOXD4	3.34108769123285	4.76583029295426e-52
PPC	JASPAR	HOXD8	1.32543009074485	0.0105870181670153
PPC	JASPAR	HOXD9	1.85404269500317	2.2248874766965e-12
PPC	JASPAR	HSF1	0.357678194385839	3.38813097823058e-15
PPC	JASPAR	HSF2	0.395299591738764	4.95170634661792e-14
PPC	JASPAR	HSF4	0.31485647793732	6.59120002035381e-19
PPC	JASPAR	IKZF1	0.509418465130809	1.55545067859029e-30
PPC	JASPAR	INSM1	0.182410779103602	1.86062085186689e-141
PPC	JASPAR	IRF1	0.641694463589496	3.5559775462306e-12
PPC	JASPAR	IRF2	0.582483810204147	1.00124923721908e-08
PPC	JASPAR	IRF3	0.410040293991235	9.46255905022372e-26
PPC	JASPAR	IRF4	0.334206636390444	1.87803347637807e-17
PPC	JASPAR	IRF5	0.291397009774394	4.10300243081223e-21
PPC	JASPAR	IRF6	0.289512943758331	3.23365733766431e-15
PPC	JASPAR	IRF7	0.635009843941306	1.25754178763089e-06
PPC	JASPAR	IRF8	0.323366009282533	2.87351108349414e-21
PPC	JASPAR	IRF9	0.389513775036262	4.01193131667012e-16
PPC	JASPAR	Isl1	1.80584455889645	1.00564257201197e-10
PPC	JASPAR	ISL2	1.13794548267843	0.244372922966212
PPC	JASPAR	ISX	1.42241063766563	0.00711647177852135
PPC	JASPAR	JDP2	0.868789071133693	0.0760982086859561
PPC	JASPAR	JDP2var.2	0.383556919235959	1.72554745971617e-18
PPC	JASPAR	JUN	0.619939357342363	1.18102405506407e-08
PPC	JASPAR	JUNB	0.89888932008168	0.111067543548168
PPC	JASPAR	JUNBvar.2	0.368074860127583	4.68188615296193e-18
PPC	JASPAR	JUND	0.889361984890899	0.0796369812667549
PPC	JASPAR	JUNDvar.2	0.637839236309599	3.23357415692048e-07
PPC	JASPAR	JUNJUNB	0.812589503800217	0.0039098343482753
PPC	JASPAR	JUNJUNBvar.2	0.436386511422431	2.61729975668877e-15
PPC	JASPAR	JUNvar.2	0.900854779303233	0.0958399275075575
PPC	JASPAR	Klf1	0.191902471137131	5.02006768718218e-167
PPC	JASPAR	KLF10	0.148373675225789	1.10005659945924e-230
PPC	JASPAR	KLF11	0.1089665261809	6.7375388057366e-302
PPC	JASPAR	Klf12	0.120081082559385	1.45014344151847e-188
PPC	JASPAR	KLF13	0.14464600982069	1.17787004807305e-107
PPC	JASPAR	KLF14	0.0784410380000926	2.67856264817094e-290
PPC	JASPAR	KLF15	0.0597068289132363	0
PPC	JASPAR	KLF16	0.121051950800119	0
PPC	JASPAR	KLF17	0.184230336670688	3.73919782702096e-164
PPC	JASPAR	KLF2	0.0981551549584205	0
PPC	JASPAR	KLF3	0.0899235708958276	1.4669504011763e-263
PPC	JASPAR	KLF4	0.152385792491705	0
PPC	JASPAR	KLF5	0.128411659915764	0
PPC	JASPAR	KLF6	0.103920264275812	4.76223731255204e-252
PPC	JASPAR	KLF9	0.185201280346951	9.55401854805045e-224
PPC	JASPAR	LBX1	1.97999724758478	1.73479271292228e-09
PPC	JASPAR	LBX2	1.20124807677817	0.145906342976158
PPC	JASPAR	LEF1	1.05744222779011	0.509360959864488
PPC	JASPAR	LHX1	1.1548810428842	0.233810801653898
PPC	JASPAR	LHX2	1.82268161070232	4.43272373900909e-09
PPC	JASPAR	Lhx3	3.13351119198613	4.7622243890573e-48
PPC	JASPAR	Lhx4	2.7788779175502	1.17957413244155e-18
PPC	JASPAR	LHX5	2.09451390892445	4.00420689875062e-09
PPC	JASPAR	LHX6	3.02750538010938	2.83398982812313e-27
PPC	JASPAR	Lhx8	1.19303142162877	0.198919116320945
PPC	JASPAR	LHX9	1.30505378378455	0.0341493142535307
PPC	JASPAR	LIN54	0.870508349355186	0.23331632020469
PPC	JASPAR	LMX1A	2.56360383838599	3.53046469642295e-18
PPC	JASPAR	LMX1B	2.73428229220371	7.17425622119446e-22
PPC	JASPAR	MAF	0.577973932945264	9.1920217291038e-09
PPC	JASPAR	MAFA	0.390256157582504	2.77829071905043e-24
PPC	JASPAR	Mafb	0.867139195520899	0.123113127554506
PPC	JASPAR	MAFF	1.26495146569821	0.00301648116271733
PPC	JASPAR	MAFG	1.10299356377065	0.209347293374902
PPC	JASPAR	MAFK	0.640200349656478	4.89893754998522e-13
PPC	JASPAR	MAFNFE2	0.789771307527967	0.000843944129227032
PPC	JASPAR	MAX	0.139754056544931	7.47516947101156e-46
PPC	JASPAR	MAXMYC	0.217982372474021	3.5331470280533e-35
PPC	JASPAR	MAZ	0.116847209189746	0
PPC	JASPAR	Mecom	1.09187786583694	0.416275996207621
PPC	JASPAR	MEF2A	0.817762763590731	0.0464752215707149
PPC	JASPAR	MEF2B	0.807869447613343	0.103446222922585
PPC	JASPAR	MEF2C	0.743714232617459	0.00240491010169799
PPC	JASPAR	MEF2D	0.913181961965115	0.473200115898757
PPC	JASPAR	MEIS1	1.00836924620088	0.922658092914403
PPC	JASPAR	MEIS1var.2	2.82619458287877	2.77083592763455e-48
PPC	JASPAR	MEIS2	0.624226071396302	1.82025296507705e-08
PPC	JASPAR	MEIS2var.2	2.71630286430621	8.24009722326263e-43
PPC	JASPAR	MEIS3	0.520664418694514	2.72275404557373e-16
PPC	JASPAR	MEOX1	1.75716511106858	4.2358363551642e-07
PPC	JASPAR	MEOX2	2.70048113291315	8.43979358863031e-30
PPC	JASPAR	MGA	0.545045956343298	6.27536437017975e-10
PPC	JASPAR	MITF	0.425597278503086	5.67262508784144e-11
PPC	JASPAR	mix-a	2.66444312103065	8.66093569035316e-20
PPC	JASPAR	MIXL1	1.39181592911981	0.00538623202293565
PPC	JASPAR	MLX	0.230499301091529	9.16143024896474e-23
PPC	JASPAR	Mlxip	0.17247628170616	1.71969163535745e-46
PPC	JASPAR	MLXIPL	0.218026052486867	1.41807579739743e-22
PPC	JASPAR	MNT	0.147036726665753	4.99350275324499e-44
PPC	JASPAR	MNX1	2.65382937473437	3.46166523420665e-28
PPC	JASPAR	MSANTD3	0.327346686428594	1.58833132420705e-39
PPC	JASPAR	MSC	0.596123114877182	1.13926285611221e-11
PPC	JASPAR	MSGN1	0.843716450740868	0.204281849726149
PPC	JASPAR	MSX1	1.20341333495319	0.101811293050382
PPC	JASPAR	MSX2	1.2760764244507	0.0394337362129351
PPC	JASPAR	Msx3	1.2760764244507	0.0394337362129351
PPC	JASPAR	MTF1	0.327080153144691	8.06543174176637e-31
PPC	JASPAR	MXI1	0.627953297007283	3.67525305888905e-06
PPC	JASPAR	MYB	0.715601568556753	0.000502511813065038
PPC	JASPAR	MYBL1	0.91989074580294	0.752239215139182
PPC	JASPAR	MYBL2	0.639052812632703	0.0329475602398226
PPC	JASPAR	MYC	0.138568373948221	8.39388114689419e-64
PPC	JASPAR	MYCN	0.0928035584430505	2.08335005728039e-62
PPC	JASPAR	MYF5	0.467386528794929	3.91201594357217e-23
PPC	JASPAR	MYF6	1.03071565450567	0.733680188725451
PPC	JASPAR	MYOD1	0.419720244455906	3.68431830275416e-43
PPC	JASPAR	MYOG	0.314950831259739	9.29028935529066e-57
PPC	JASPAR	MZF1	0.276052684385751	4.0444515685804e-40
PPC	JASPAR	MZF1var.2	0.204868174901674	3.36360476128113e-102
PPC	JASPAR	NEUROD1	0.438612028177675	6.00913928371936e-27
PPC	JASPAR	NEUROD2	0.604470399680227	0.0350854386696853
PPC	JASPAR	NEUROG1	1.06242472018426	0.724050411675064
PPC	JASPAR	NEUROG2	0.757669268788207	0.0521732246393751
PPC	JASPAR	NEUROG2var.2	0.568187524659693	5.61517660743715e-12
PPC	JASPAR	NFAT5	0.926917699599815	0.375701380473185
PPC	JASPAR	NFATC1	0.755558086467742	0.00326526457823254
PPC	JASPAR	NFATC2	0.681347737736789	8.83252212889779e-05
PPC	JASPAR	NFATC3	0.741705254142613	0.00105396265600623
PPC	JASPAR	NFATC4	0.63918772572995	1.58123800019359e-06
PPC	JASPAR	NFE2	0.772362733862595	0.00150902576293706
PPC	JASPAR	NFE2L1	0.872332804052265	0.0464752215707149
PPC	JASPAR	Nfe2l2	0.688544624938864	8.564637653376e-08
PPC	JASPAR	NFIA	0.553634972693975	7.03640538526711e-07
PPC	JASPAR	NFIB	0.310143737228485	7.66895958773471e-57
PPC	JASPAR	NFIC	0.472490394269511	2.51238091593866e-15
PPC	JASPAR	NFICTLX1	0.387105748052199	6.91564038751141e-28
PPC	JASPAR	NFICvar.2	0.283428129595297	2.12846689757434e-41
PPC	JASPAR	NFIL3	1.1932275737068	0.13527212121318
PPC	JASPAR	NFIX	0.336049161550515	2.4965426092831e-17
PPC	JASPAR	NFIXvar.2	0.245075986140961	4.11789384883312e-63
PPC	JASPAR	NFKB1	0.115998742275244	2.86347121043712e-63
PPC	JASPAR	NFKB2	0.173869539286106	6.3951766886295e-56
PPC	JASPAR	NFYA	0.300848892874929	4.62736436968594e-42
PPC	JASPAR	NFYB	0.249460515861716	1.64982669954713e-64
PPC	JASPAR	NFYC	0.352567585517146	9.9565184327633e-34
PPC	JASPAR	NHLH1	0.291583548568853	8.54550872589763e-77
PPC	JASPAR	NHLH2	0.188927814574146	8.76311508300116e-125
PPC	JASPAR	NKX2-2	0.54222372383065	9.40700305849372e-13
PPC	JASPAR	NKX2-3	0.542078214585375	3.42030120029426e-08
PPC	JASPAR	NKX2-5	0.807046281227701	0.051944975233221
PPC	JASPAR	Nkx2-5var.2	0.455661073295616	3.0417681446778e-23
PPC	JASPAR	NKX2-8	0.493464247130703	8.75253047927348e-10
PPC	JASPAR	Nkx3-1	0.789052818087541	0.0412910396414461
PPC	JASPAR	Nkx3-2	1.23953630243128	0.0557198085448226
PPC	JASPAR	NKX6-1	2.44847470227984	4.15792497547231e-24
PPC	JASPAR	NKX6-2	2.35738089516545	4.04763770320988e-21
PPC	JASPAR	NKX6-3	2.86639068099	1.22760130948514e-40
PPC	JASPAR	Nobox	1.54480118345814	9.17652996359356e-05
PPC	JASPAR	NOTO	1.65806292869743	2.62817686181247e-06
PPC	JASPAR	Npas2	0.150336385138975	7.59118207454296e-40
PPC	JASPAR	NR1D1	0.437375040174055	1.80723055730756e-22
PPC	JASPAR	NR1D2	0.550825170135323	4.56253284542072e-11
PPC	JASPAR	NR1H2RXRA	1.1402670074464	0.0741511939321486
PPC	JASPAR	Nr1h3Rxra	0.635398883012101	6.0598405805124e-08
PPC	JASPAR	NR1H4	0.925174059822951	0.446881542517643
PPC	JASPAR	NR1H4RXRA	0.63652265137728	1.0220615340064e-05
PPC	JASPAR	NR1I2	0.401749300808149	4.78009587562092e-22
PPC	JASPAR	NR1I3	0.984308237898792	0.923418103714409
PPC	JASPAR	NR2C1	0.601494866656857	5.70748725287291e-12
PPC	JASPAR	NR2C2	0.351892022997989	1.78312315020584e-75
PPC	JASPAR	NR2C2var.2	0.798119552155814	0.00528634080337011
PPC	JASPAR	Nr2e1	1.67948089636265	2.23298348786699e-11
PPC	JASPAR	Nr2e3	0.742685232696548	0.0417070898755606
PPC	JASPAR	NR2F1	0.696041015321232	1.78496956973966e-07
PPC	JASPAR	NR2F1var.2	0.823708103726366	0.00357085533227069
PPC	JASPAR	NR2F1var.3	0.54940187874497	2.55244930721153e-10
PPC	JASPAR	NR2F2	1.19110823019816	0.0160074500168392
PPC	JASPAR	Nr2f6	0.985003826824642	0.85689405197712
PPC	JASPAR	Nr2f6var.2	0.79079100363795	0.0038829909476617
PPC	JASPAR	NR2F6var.3	0.487934452346375	1.30433555122397e-12
PPC	JASPAR	NR3C1	0.702867661053037	0.00643828425116221
PPC	JASPAR	NR3C2	0.596840838347943	6.19835338966689e-05
PPC	JASPAR	NR4A1	1.10204549493619	0.169631734062864
PPC	JASPAR	NR4A2	0.887161481476008	0.120505129076423
PPC	JASPAR	NR4A2RXRA	0.451536090665849	2.98220701934977e-14
PPC	JASPAR	NR5A1	0.465991107591048	1.07662327012304e-20
PPC	JASPAR	Nr5a2	0.492627674788435	9.09271810840234e-23
PPC	JASPAR	NR6A1	0.536906135782985	5.11236036985028e-11
PPC	JASPAR	NRF1	0.0531830467307801	1.17046453828004e-301
PPC	JASPAR	NRL	0.849218896237896	0.0933746448349005
PPC	JASPAR	OLIG1	0.941968441557641	0.923418103714409
PPC	JASPAR	OLIG2	0.995614044005662	1
PPC	JASPAR	OLIG3	0.916276105694886	0.742467630206605
PPC	JASPAR	ONECUT1	5.17610643083811	4.97858604758833e-188
PPC	JASPAR	ONECUT2	5.05530891316855	3.43614519234559e-133
PPC	JASPAR	ONECUT3	4.65093996876247	5.3389843041028e-132
PPC	JASPAR	OSR1	0.394159929794857	5.03874327802963e-15
PPC	JASPAR	OSR2	0.428215882557476	1.42153736424e-34
PPC	JASPAR	OTX1	0.426992357734203	2.08040793479015e-07
PPC	JASPAR	OTX2	0.752690324712492	0.0144535853960143
PPC	JASPAR	OVOL1	0.319018121400965	6.41448075860311e-06
PPC	JASPAR	OVOL2	0.149104144009356	3.29377144203044e-10
PPC	JASPAR	PAX1	0.394400825479373	2.09949994849229e-13
PPC	JASPAR	Pax2	0.25357220055237	1.37271649915765e-23
PPC	JASPAR	PAX3	3.36159414095901	1.28061171904225e-29
PPC	JASPAR	PAX3var.2	0.626520219668234	0.00254319553099219
PPC	JASPAR	PAX4	1.34129883537028	0.070049762150809
PPC	JASPAR	PAX5	0.184349591327166	4.91332772905109e-61
PPC	JASPAR	PAX6	0.614029330768066	0.000610385331307414
PPC	JASPAR	PAX7	3.77756115937443	4.90325931848834e-41
PPC	JASPAR	PAX9	0.409192133083733	3.10009157312234e-14
PPC	JASPAR	PBX1	1.96236618531346	2.23689484849515e-15
PPC	JASPAR	PBX2	2.61175040269554	1.12196425363591e-39
PPC	JASPAR	PBX3	0.417010602290382	5.09393738086661e-37
PPC	JASPAR	PDX1	2.21352986598804	1.0817252890558e-14
PPC	JASPAR	PHOX2A	1.95403610156306	2.30715976145986e-09
PPC	JASPAR	PHOX2B	1.93409878063002	1.63004269571912e-11
PPC	JASPAR	PITX1	0.599013204536028	0.000147546572118282
PPC	JASPAR	PITX2	0.597879483579826	9.10795148742339e-05
PPC	JASPAR	PITX3	0.64922941451895	0.000875941746161662
PPC	JASPAR	PKNOX1	0.662751726085669	1.06486465898185e-08
PPC	JASPAR	PKNOX2	0.70418171225642	0.00020040200445985
PPC	JASPAR	PLAG1	0.131734630949229	1.26134536716225e-216
PPC	JASPAR	Plagl1	0.183770296969181	3.9332797522488e-189
PPC	JASPAR	PLAGL2	0.15608159688748	8.26599170526083e-117
PPC	JASPAR	POU1F1	1.21731048882652	0.034188123057869
PPC	JASPAR	POU2F1	0.843950830219276	0.141012255473307
PPC	JASPAR	POU2F2	0.802703440344096	0.0348517920595391
PPC	JASPAR	POU2F3	0.959819288899473	0.713829467436629
PPC	JASPAR	POU3F1	0.941036210161586	0.60774828349586
PPC	JASPAR	POU3F2	1.08345992374147	0.401606737918574
PPC	JASPAR	POU3F3	1.31125911540159	0.0046132465305619
PPC	JASPAR	POU3F4	0.826896332652651	0.0993387646692976
PPC	JASPAR	POU4F1	2.78135618569099	1.55743364521906e-40
PPC	JASPAR	POU4F2	2.50813441309062	3.85034853636811e-32
PPC	JASPAR	POU4F3	2.82636117086245	2.16853119063057e-42
PPC	JASPAR	POU5F1	0.841474806298834	0.0704325463454968
PPC	JASPAR	POU5F1B	0.767529854928572	0.0206875008604022
PPC	JASPAR	Pou5f1Sox2	0.946172497603558	0.613055791901858
PPC	JASPAR	POU6F1	3.44655489589363	3.6246906411483e-30
PPC	JASPAR	POU6F1var.2	1.95063303243567	1.62755265127671e-13
PPC	JASPAR	POU6F2	2.11593087983415	1.39588975447456e-17
PPC	JASPAR	PPARARXRA	0.934745821899236	0.384889913787244
PPC	JASPAR	PPARD	0.920829591131537	0.257197833431221
PPC	JASPAR	PPARG	0.450500384109268	1.14406846802131e-16
PPC	JASPAR	PpargRxra	0.531965833027232	7.83181146779289e-31
PPC	JASPAR	PRDM1	0.467524211714613	6.71054190478595e-30
PPC	JASPAR	Prdm15	0.387512554147065	2.66886285057001e-36
PPC	JASPAR	PRDM4	0.662139286920515	3.9960037618852e-08
PPC	JASPAR	PROP1	1.63738901986095	4.54868772263604e-05
PPC	JASPAR	PROX1	0.229498608415129	2.8291730869516e-16
PPC	JASPAR	PRRX1	2.08841061293559	1.452797365295e-12
PPC	JASPAR	PRRX2	1.30505378378455	0.0341493142535307
PPC	JASPAR	Ptf1a	0.727966386578566	0.000318497746187352
PPC	JASPAR	Ptf1avar.2	0.44598708411213	1.00117554134897e-24
PPC	JASPAR	Ptf1avar.3	0.566683229532383	3.35327411132095e-17
PPC	JASPAR	RARA	0.938978005875553	0.505421998922345
PPC	JASPAR	RARARXRA	0.422426806454364	7.05398015693158e-28
PPC	JASPAR	RARARXRG	0.374185153083359	4.48149042644253e-38
PPC	JASPAR	RARAvar.2	0.51980882424324	3.33106199251816e-16
PPC	JASPAR	Rarb	0.893629906837148	0.190930913459487
PPC	JASPAR	Rarbvar.2	0.752796383183239	0.000585375976133382
PPC	JASPAR	RARBvar.3	0.394405598286085	1.20773132902392e-15
PPC	JASPAR	Rarg	0.927137521669921	0.399208882279988
PPC	JASPAR	Rargvar.2	0.648402559204654	2.03633764006528e-08
PPC	JASPAR	RARGvar.3	0.47717996862335	2.35577199681375e-09
PPC	JASPAR	RAX	2.22832295287626	1.95186694829958e-16
PPC	JASPAR	RAX2	1.42241063766563	0.00711647177852135
PPC	JASPAR	RBPJ	0.32013539990041	4.35628041089023e-76
PPC	JASPAR	Rbpjl	0.489445518047537	1.89654817014945e-28
PPC	JASPAR	REL	0.247250306181489	9.57660895457792e-54
PPC	JASPAR	RELA	0.269316754444644	2.95122405796587e-58
PPC	JASPAR	RELB	0.305676080780461	9.0752269410381e-38
PPC	JASPAR	REST	0.257098852419806	2.3312636272441e-94
PPC	JASPAR	RFX1	0.479804416179713	4.53301625039082e-19
PPC	JASPAR	RFX2	0.410469888576219	8.71284222091895e-17
PPC	JASPAR	RFX3	0.447161464707055	6.92120429815721e-24
PPC	JASPAR	RFX4	0.409619788210118	4.17375121155887e-19
PPC	JASPAR	RFX5	0.441620313914483	1.32675637729996e-16
PPC	JASPAR	RFX7	0.248898854929886	1.90569267361993e-27
PPC	JASPAR	Rhox11	0.986545370102768	0.96149829399521
PPC	JASPAR	RHOXF1	0.866591576427933	0.388079328089059
PPC	JASPAR	RORA	0.991137105701337	0.967588637933361
PPC	JASPAR	RORAvar.2	1.39787963686739	0.000378545549823527
PPC	JASPAR	RORB	1.1565243348716	0.147956168514979
PPC	JASPAR	RORC	1.13217634959883	0.230318595346825
PPC	JASPAR	RREB1	0.274977474055898	1.9165812980922e-105
PPC	JASPAR	RUNX1	0.46667884153224	4.71536524940991e-25
PPC	JASPAR	RUNX2	0.416721798740679	3.68585878692934e-13
PPC	JASPAR	RUNX3	0.660064364994782	2.00612033052095e-05
PPC	JASPAR	Rxra	0.927129189475629	0.295008721570817
PPC	JASPAR	RXRAVDR	0.556137425710488	2.97250585162851e-08
PPC	JASPAR	RXRB	0.862082981524563	0.0410869246778339
PPC	JASPAR	RXRBvar.2	0.3700649727103	1.91154686042133e-19
PPC	JASPAR	RXRG	0.951688151262702	0.519245049044347
PPC	JASPAR	RXRGvar.2	0.361420536256059	3.219060714557e-25
PPC	JASPAR	SCRT1	0.767152023249479	0.00109402432668921
PPC	JASPAR	SCRT2	0.686761122001024	2.16389620768802e-06
PPC	JASPAR	SHOX	1.42241063766563	0.00711647177852135
PPC	JASPAR	Shox2	1.42241063766563	0.00711647177852135
PPC	JASPAR	SIX1	0.76058979466838	0.00235264919727284
PPC	JASPAR	SIX2	0.782758246542981	0.002708426531695
PPC	JASPAR	Six3	0.969047593170536	0.942456706422321
PPC	JASPAR	Smad2Smad3	0.831543595402486	0.00313152800353043
PPC	JASPAR	SMAD2SMAD3SMAD4	0.415671497892743	1.96092715778555e-37
PPC	JASPAR	SMAD3	0.397825254955827	1.4330085338601e-07
PPC	JASPAR	Smad4	0.42541239637888	2.56277158958484e-16
PPC	JASPAR	SMAD5	0.25485969814296	4.60634647272061e-11
PPC	JASPAR	SNAI1	0.35010391124376	1.86112466002416e-59
PPC	JASPAR	SNAI2	0.443763101075121	1.88486083056425e-36
PPC	JASPAR	SNAI3	0.384791192469763	5.81346845389678e-50
PPC	JASPAR	SOHLH2	0.155493425575746	1.09120162703897e-29
PPC	JASPAR	Sox1	1.44713117824698	0.000358461297082446
PPC	JASPAR	SOX10	0.771321962899617	0.000104509259586297
PPC	JASPAR	Sox11	1.30030232647583	0.00501880605418773
PPC	JASPAR	SOX12	0.778311739148649	0.0416228882273519
PPC	JASPAR	SOX13	1.10084982038753	0.268637222677263
PPC	JASPAR	SOX14	1.03116954580705	0.760453456924095
PPC	JASPAR	SOX15	1.34245514503096	4.8738449815601e-05
PPC	JASPAR	Sox17	0.955607276087085	0.713829467436629
PPC	JASPAR	SOX18	0.733296559753454	0.00243915138307126
PPC	JASPAR	SOX2	1.22781729088029	0.0202448603933759
PPC	JASPAR	SOX21	1.38087040631627	0.000789557690057938
PPC	JASPAR	Sox3	0.68156189242079	3.83911393809321e-10
PPC	JASPAR	SOX4	0.755742415713801	3.21419571203295e-05
PPC	JASPAR	Sox5	1.56985839762697	8.82777764193282e-07
PPC	JASPAR	Sox6	0.821444571575306	0.00425175607314702
PPC	JASPAR	SOX8	1.13516947549954	0.131759123483393
PPC	JASPAR	SOX9	1.88899002751185	2.19197981783904e-15
PPC	JASPAR	SP1	0.0969006742887798	1.11253692925387e-308
PPC	JASPAR	SP2	0.122911388360951	4.56507171960429e-289
PPC	JASPAR	SP3	0.101895620279118	0
PPC	JASPAR	SP4	0.0921940739830222	1.11253692925367e-308
PPC	JASPAR	SP8	0.123170176459485	1.97074542859071e-282
PPC	JASPAR	SP9	0.097164634823404	0
PPC	JASPAR	SPDEF	0.18022495355732	1.30317152122035e-45
PPC	JASPAR	SPI1	0.496429165232474	3.1095595129671e-37
PPC	JASPAR	SPIB	0.388641034112376	3.71200092986941e-61
PPC	JASPAR	SPIC	0.483416461624148	1.8157105871458e-18
PPC	JASPAR	Spz1	0.440955633057669	1.24737551647167e-18
PPC	JASPAR	SREBF1	0.448524190625168	1.07204098453799e-18
PPC	JASPAR	SREBF1var.2	0.713496739973946	0.000770572696640691
PPC	JASPAR	SREBF2	0.59073138515711	1.50749094848798e-09
PPC	JASPAR	SREBF2var.2	0.371973552150192	1.43283802168309e-15
PPC	JASPAR	SRF	0.717818460002446	0.034188123057869
PPC	JASPAR	SRY	1.65617525107947	6.19277815295472e-12
PPC	JASPAR	STAT1	0.50971426505863	2.71534835402973e-18
PPC	JASPAR	STAT1STAT2	0.551425613977596	1.26588695565692e-17
PPC	JASPAR	Stat2	0.781888630780974	7.40422818865316e-05
PPC	JASPAR	STAT3	0.435265513223862	3.72893133492632e-31
PPC	JASPAR	Stat4	0.471649338343305	3.09668454195804e-23
PPC	JASPAR	Stat5a	0.518363224951778	1.64041830179549e-15
PPC	JASPAR	Stat5aStat5b	0.495332558189125	1.78108353480402e-20
PPC	JASPAR	Stat5b	0.501939935477017	2.60689536409676e-21
PPC	JASPAR	Stat6	0.637349686182086	1.48307926302274e-06
PPC	JASPAR	TAL1TCF3	0.669490678936289	3.66819069144427e-05
PPC	JASPAR	TBP	0.56229015576283	2.27834119743751e-05
PPC	JASPAR	TBR1	0.733545709898337	0.00142524170458242
PPC	JASPAR	TBX1	0.509205137504117	2.55932194734187e-12
